Standard name,Common name,Type,Lib _1
CR_10540C_A,MCD1,ORF|Uncharacterized,2
CR_10550W_A,DRS1,ORF|Verified,2
CR_10560C_A,,long_terminal_repeat,9
CR_10570C_A,YHB4,ORF|Uncharacterized,9
CR_10580W_A,PRO1,ORF|Uncharacterized,8
CR_10590W_A,,ORF|Uncharacterized,10
CR_10600C_A,,ORF|Uncharacterized,0
CR_10610C_A,,ORF|Uncharacterized,3
CR_10620C_A,,ORF|Verified,1
CR_10630W_A,,ORF|Uncharacterized,0
CR_10640W_A,,ORF|Uncharacterized,13
CR_10650W_A,LTV1,ORF|Uncharacterized,2
CR_10660W_A,CKA1,ORF|Uncharacterized,6
CR_10670W_A,CPR6,ORF|Uncharacterized,6
CR_10680W_A,RPO21,ORF|Verified,3
CR_10690W_A,POP3,ORF|Uncharacterized,8
CR_10700W_A,RFC4,ORF|Uncharacterized,1
CR_10710C_A,VPS52,ORF|Verified,0
CR_10720W_A,HMI1,ORF|Verified,4
CR_10730C_A,,ORF|Uncharacterized,11
CR_10740W_A,CSM1,ORF|Verified,1
CR_10750C_A,,ORF|Uncharacterized,2
CR_10760C_A,,ORF|Uncharacterized,3
CR_10770W_A,,ORF|Uncharacterized,12
CR_10780C_A,IAH1,ORF|Verified,19
CR_10790W_A,MAL2,ORF|Verified,3
CR_10800C_A,,ORF|Verified,17
CR_10810C_A,,ORF|Uncharacterized,3
CR_10820W_A,,ORF|Uncharacterized,1
CR_10830C_A,,ORF|Uncharacterized,0
CR_10840C_A,XYL2,ORF|Verified,2
CR_10850C_A,ATP16,ORF|Uncharacterized,0
CR_10860C_A,CTA26,ORF|Verified,1
C3_00010C_A,,ORF|Uncharacterized,4
C3_00020W_A,,ORF|Dubious,4
C3_00030C_A,,ORF|Uncharacterized,26
C3_00040W_A,,ORF|Dubious,9
C3_00050C_A,,ORF|Uncharacterized,0
C3_00060W_A,TLO7,ORF|Uncharacterized,2
C3_00070W_A,,long_terminal_repeat,1
C3_00080C_A,,long_terminal_repeat,0
C3_00090W_A,RPS24,ORF|Uncharacterized,0
C3_00100W_A,,ORF|Uncharacterized,0
C3_00110C_A,SEC6,ORF|Verified,5
C3_00120W_A,,ORF|Uncharacterized,0
C3_00130C_A,,ORF|Uncharacterized,19
C3_00140W_A,,ORF|Uncharacterized,9
C3_00150W_A,,ORF|Uncharacterized,5
C3_00160C_A,,ORF|Uncharacterized,14
C3_00170C_A,,ORF|Uncharacterized,6
C3_00180C_A,DAL1,ORF|Uncharacterized,20
C3_00190W_A,,ORF|Uncharacterized,3
C3_00200C_A,ETR1,ORF|Uncharacterized,2
C3_00210C_A,,ORF|Uncharacterized,15
C3_00220W_A,HGT19,ORF|Verified,20
C3_00230C_A,,ORF|Uncharacterized,4
C3_00240C_A,GLO3,ORF|Uncharacterized,6
C3_00250C_A,TIM44,ORF|Verified,2
C3_00260C_A,BNA4,ORF|Verified,16
C3_00270C_A,,ORF|Uncharacterized,17
C3_00280C_A,ULP3,ORF|Verified,8
C3_00290W_A,RPT2,ORF|Uncharacterized,2
C3_00300W_A,,ORF|Uncharacterized,18
C3_00310C_A,,ORF|Uncharacterized,1
C3_00320W_A,RHR2,ORF|Verified,7
C3_00330W_A,UTP8,ORF|Verified,1
C3_00340W_A,,ORF|Uncharacterized,3
C3_00350W_A,TPT1,ORF|Verified,0
C3_00360W_A,,ORF|Uncharacterized,10
C3_00370C_A,BUD21,ORF|Verified,4
C3_00380C_A,,ORF|Uncharacterized,3
C3_00390W_A,,ORF|Uncharacterized,8
C3_00400C_A,,ORF|Uncharacterized,22
C3_00410C_A,,ORF|Uncharacterized,0
C3_00420W_A,,ORF|Uncharacterized,2
C3_00430W_A,EST3,ORF|Verified,10
C3_00440W_A,,ORF|Uncharacterized,5
C3_00450C_A,,ORF|Uncharacterized,1
C3_00460W_A,ATP5,ORF|Uncharacterized,1
C3_00470W_A,,ORF|Uncharacterized,14
C3_00480C_A,DOT5,ORF|Uncharacterized,5
C3_00490W_A,ESA1,ORF|Verified,1
C3_00500C_A,,ORF|Uncharacterized,0
C3_00510W_A,,ORF|Uncharacterized,8
C3_00520W_A,,ORF|Uncharacterized,2
C3_00530C_A,,ORF|Uncharacterized,0
C3_00540C_A,IST1,ORF|Uncharacterized,5
C3_00550C_A,HRK1,ORF|Uncharacterized,23
C3_00560C_A,SOF1,ORF|Uncharacterized,0
C3_00570C_A,,ORF|Verified,11
C3_00580W_A,FLO9,ORF|Verified,49
C3_00590W_A,,ORF|Uncharacterized,13
C3_00600W_A,IFF11,ORF|Verified,18
C3_00610W_A,,ORF|Uncharacterized,6
C3_00620C_A,,ORF|Uncharacterized,2
C3_00630W_A,,ORF|Uncharacterized,7
C3_00640W_A,,ORF|Uncharacterized,1
C3_00650W_A,NGT1,ORF|Verified,26
C3_00660W_A,,ORF|Uncharacterized,10
C3_00670C_A,FKH2,ORF|Verified,9
C3_00680C_A,,ORF|Uncharacterized,4
C3_00690C_A,SWD1,ORF|Uncharacterized,8
C3_00700W_A,VPS8,ORF|Uncharacterized,31
C3_00710W_A,CHS8,ORF|Verified,46
C3_00720W_A,PMA1,ORF|Verified,1
C3_00730W_A,,ORF|Uncharacterized,14
C3_00740W_A,,ORF|Dubious,6
C3_00750W_A,LYS144,ORF|Verified,38
C3_00760W_A,ERG4,ORF|Uncharacterized,19
C3_00770C_A,SCL1,ORF|Uncharacterized,0
C3_00780W_A,HOS2,ORF|Verified,13
C3_00790W_A,,ORF|Uncharacterized,13
C3_00800W_A,MIH1,ORF|Uncharacterized,28
C3_00810C_A,FOX2,ORF|Verified,21
C3_00820W_A,SCT1,ORF|Uncharacterized,14
C3_00830C_A,,ORF|Uncharacterized,3
C3_00840C_A,,ORF|Uncharacterized,4
C3_00850C_A,,ORF|Uncharacterized,21
C3_00860W_A,CSE4,ORF|Verified,1
C3_00870W_A,,ORF|Dubious,9
C3_00880W_A,KGD1,ORF|Uncharacterized,0
C3_00890C_A,,ORF|Uncharacterized,24
C3_00900C_A,AYR1,ORF|Uncharacterized,10
C3_00910W_A,,ORF|Uncharacterized,18
C3_00920W_A,ATO1,ORF|Uncharacterized,8
C3_00930W_A,ATO2,ORF|Uncharacterized,8
C3_00940W_A,,ORF|Uncharacterized,17
C3_00950C_A,,ORF|Uncharacterized,7
C3_00960W_A,,ORF|Uncharacterized,6
C3_00970W_A,tG(UCC)1,tRNA|Uncharacterized,2
C3_00980W_A,FLC1,ORF|Verified,12
C3_00990C_A,,ORF|Uncharacterized,31
C3_01000W_A,BMS1,ORF|Verified,2
C3_01010W_A,,ORF|Dubious,17
C3_01020W_A,,ORF|Uncharacterized,24
C3_01030W_A,ARP9,ORF|Uncharacterized,1
C3_01040C_A,PRM9,ORF|Uncharacterized,32
C3_01050C_A,,ORF|Uncharacterized,9
C3_01060W_A,,ORF|Uncharacterized,5
C3_01070C_A,,ORF|Uncharacterized,1
C3_01080W_A,MRPL33,ORF|Uncharacterized,0
C3_01090W_A,,ORF|Uncharacterized,3
C3_01100W_A,,ORF|Uncharacterized,4
C3_01110C_A,,ORF|Uncharacterized,7
C3_01120W_A,,ORF|Uncharacterized,7
C3_01130C_A,,ORF|Uncharacterized,21
C3_01140W_A,,ORF|Uncharacterized,12
C3_01150C_A,,ORF|Uncharacterized,7
C3_01160W_A,MSS4,ORF|Verified,6
C3_01170W_A,,ORF|Uncharacterized,10
C3_01180C_A,,ORF|Uncharacterized,41
C3_01190C_A,,ORF|Uncharacterized,19
C3_01200W_A,UTP20,ORF|Verified,3
C3_01210C_A,,ORF|Uncharacterized,15
C3_01220W_A,,ORF|Uncharacterized,5
C3_01230C_A,,ORF|Uncharacterized,6
C3_01240C_A,tR(CCU)1,tRNA|Uncharacterized,1
C3_01250W_A,PMC1,ORF|Verified,23
C3_01260C_A,,ORF|Uncharacterized,27
C3_01270W_A,,ORF|Dubious,24
C3_01280W_A,,ORF|Uncharacterized,8
C3_01290W_A,,ORF|Dubious,9
C3_01300C_A,NCE103,ORF|Verified,0
C3_01310W_A,,ORF|Uncharacterized,25
C3_01320C_A,SGA1,ORF|Uncharacterized,17
C3_01330W_A,ZCF8,ORF|Verified,21
C3_01340W_A,,ORF|Uncharacterized,16
C3_01350C_A,URA3,ORF|Verified,7
C3_01360C_A,IRO1,ORF|Verified,17
C3_01370C_A,PGA44,ORF|Uncharacterized,10
C3_01380W_A,,long_terminal_repeat,1
C3_01390C_A,GEA2,ORF|Uncharacterized,2
C3_01400W_A,END3,ORF|Uncharacterized,2
C3_01410C_A,ALI1,ORF|Verified,6
C3_01420C_A,,ORF|Uncharacterized,5
C3_01430W_A,,ORF|Uncharacterized,5
C3_01440C_A,,ORF|Uncharacterized,2
C3_01450C_A,MET18,ORF|Uncharacterized,13
C3_01460C_A,FOX3,ORF|Uncharacterized,14
C3_01470W_A,ARF3,ORF|Uncharacterized,3
C3_01480C_A,RKI1,ORF|Uncharacterized,0
C3_01490W_A,RPS7A,ORF|Verified,1
C3_01500C_A,BZZ1,ORF|Uncharacterized,19
C3_01510W_A,,ORF|Uncharacterized,22
C3_01520C_A,,ORF|Uncharacterized,8
C3_01530C_A,CAS4,ORF|Verified,27
C3_01540W_A,,ORF|Verified,9
C3_01550C_A,TOS1,ORF|Verified,7
C3_01560W_A,,ORF|Uncharacterized,1
C3_01570W_A,,ORF|Uncharacterized,22
C3_01580W_A,ZCF7,ORF|Verified,23
C3_01590W_A,,ORF|Uncharacterized,11
C3_01600W_A,PPH21,ORF|Verified,1
C3_01610W_A,,ORF|Verified,9
C3_01620W_A,,ORF|Uncharacterized,10
C3_01630W_A,TFP1,ORF|Verified,0
C3_01640C_A,,ORF|Uncharacterized,18
C3_01650C_A,,long_terminal_repeat,14
C3_01660W_A,,ORF|Uncharacterized,6
C3_01670W_A,,ORF|Uncharacterized,16
C3_01680C_A,,ORF|Uncharacterized,11
C3_01690W_A,,ORF|Uncharacterized,6
C3_01700W_A,CDC53,ORF|Verified,2
C3_01710C_A,PPT1,ORF|Uncharacterized,26
C3_01720C_A,,ORF|Uncharacterized,6
C3_01730C_A,UTR2,ORF|Verified,13
C3_01740C_A,,ORF|Uncharacterized,4
C3_01750C_A,BRO1,ORF|Verified,17
C3_01760W_A,AFG3,ORF|Verified,4
C3_01770C_A,,ORF|Uncharacterized,2
C3_01780C_A,,ORF|Uncharacterized,11
C3_01790C_A,,ORF|Uncharacterized,48
C3_01800C_A,,ORF|Uncharacterized,7
C3_01810C_A,MNT1,ORF|Verified,15
C3_01820W_A,,ORF|Uncharacterized,41
C3_01830C_A,MNT2,ORF|Verified,19
C3_01840C_A,tV(AAC)2,tRNA|Uncharacterized,2
C3_01850W_A,,ORF|Uncharacterized,0
C3_01860C_A,DBP5,ORF|Uncharacterized,2
C3_01870C_A,tK(UUU)1,tRNA|Uncharacterized,1
C3_01880W_A,ALG8,ORF|Uncharacterized,27
C3_01890C_A,,ORF|Uncharacterized,20
C3_01900C_A,,ORF|Uncharacterized,16
C3_01910C_A,,ORF|Uncharacterized,5
C3_01920C_A,tY(GUA)2,tRNA|Uncharacterized,5
C3_01930W_A,PXP2,ORF|Uncharacterized,29
C3_01940C_A,,ORF|Uncharacterized,11
C3_01950C_A,,ORF|Uncharacterized,16
C3_01960C_A,POX1-3,ORF|Uncharacterized,25
C3_01970C_A,,ORF|Uncharacterized,10
C3_01980C_A,TOM6,ORF|Uncharacterized,3
C3_01990W_A,RNA1,ORF|Uncharacterized,3
C3_02000W_A,RAD50,ORF|Verified,19
C3_02010C_A,,ORF|Uncharacterized,38
C3_02020W_A,,ORF|Uncharacterized,8
C3_02030W_A,,ORF|Uncharacterized,19
C3_02040C_A,,ORF|Uncharacterized,5
C3_02050C_A,tE(UUC)2,tRNA|Uncharacterized,4
C3_02060W_A,,ORF|Uncharacterized,38
C3_02070C_A,,ORF|Uncharacterized,18
C3_02080W_A,,ORF|Uncharacterized,32
C3_02090C_A,,ORF|Uncharacterized,12
C3_02100W_A,STE50,ORF|Uncharacterized,12
C3_02110W_A,RPL12,ORF|Uncharacterized,0
C3_02120W_A,,ORF|Uncharacterized,14
C3_02130W_A,UTP4,ORF|Verified,2
C3_02140C_A,,ORF|Uncharacterized,27
C3_02150C_A,ERG6,ORF|Verified,0
C3_02160C_A,,ORF|Uncharacterized,19
C3_02170C_A,LAP41,ORF|Verified,22
C3_02180C_A,,ORF|Uncharacterized,5
C3_02190C_A,,ORF|Verified,3
C3_02200W_A,,ORF|Uncharacterized,0
C3_02210C_A,,ORF|Uncharacterized,21
C3_02220W_A,CAP1,ORF|Verified,21
C3_02230C_A,YCG1,ORF|Uncharacterized,11
C3_02240C_A,GPA2,ORF|Verified,8
C3_02250C_A,,ORF|Uncharacterized,23
C3_02260C_A,,ORF|Uncharacterized,2
C3_02270W_A,,ORF|Uncharacterized,2
C3_02280C_A,GFA1,ORF|Verified,1
C3_02290W_A,,ORF|Verified,13
C3_02300W_A,FGR23,ORF|Verified,37
C3_02310W_A,MEP1,ORF|Verified,34
C3_02320W_A,ILV2,ORF|Verified,2
C3_02330C_A,,ORF|Uncharacterized,23
C3_02340W_A,,ORF|Uncharacterized,21
C3_02350W_A,,ORF|Uncharacterized,4
C3_02360C_A,,ORF|Uncharacterized,33
C3_02370C_A,ALR1,ORF|Uncharacterized,2
C3_02380C_A,,long_terminal_repeat,7
C3_02390W_A,,ORF|Uncharacterized,26
C3_02400C_A,COX7,ORF|Verified,6
C3_02410C_A,,ORF|Uncharacterized,16
C3_02420C_A,,ORF|Uncharacterized,12
C3_02430W_A,APL2,ORF|Verified,9
C3_02440C_A,MED7,ORF|Uncharacterized,1
C3_02450W_A,HRT1,ORF|Uncharacterized,0
C3_02460C_A,PHA2,ORF|Uncharacterized,2
C3_02470C_A,RPL9B,ORF|Uncharacterized,0
C3_02480C_A,CCP1,ORF|Uncharacterized,14
C3_02490C_A,,ORF|Uncharacterized,7
C3_02500W_A,PAM17,ORF|Verified,2
C3_02510C_A,SAP8,ORF|Verified,39
C3_02520W_A,tM(CAU)1,tRNA|Uncharacterized,2
C3_02530W_A,,ORF|Uncharacterized,3
C3_02540C_A,OXR1,ORF|Uncharacterized,21
C3_02550C_A,DCG1,ORF|Uncharacterized,22
C3_02560W_A,DDC1,ORF|Uncharacterized,26
C3_02570W_A,,ORF|Uncharacterized,30
C3_02580C_A,,ORF|Uncharacterized,16
C3_02590W_A,APL5,ORF|Uncharacterized,35
C3_02600C_A,SLC1,ORF|Verified,2
C3_02610C_A,GLX3,ORF|Verified,10
C3_02620C_A,,ORF|Uncharacterized,4
C3_02630C_A,,ORF|Uncharacterized,18
C3_02640C_A,ZCF1,ORF|Verified,37
C3_02650W_A,,ORF|Dubious,14
C3_02660W_A,,ORF|Uncharacterized,14
C3_02670W_A,,ORF|Uncharacterized,2
C3_02680C_A,SLD1,ORF|Verified,22
C3_02690C_A,,ORF|Uncharacterized,1
C3_02700W_A,SMC3,ORF|Uncharacterized,6
C3_02710W_A,,ORF|Uncharacterized,3
C3_02720W_A,,ORF|Uncharacterized,15
C3_02730C_A,tF(GAA)1,tRNA|Uncharacterized,2
C3_02740C_A,tR(UCU)1,tRNA|Uncharacterized,0
C3_02750W_A,,ORF|Uncharacterized,28
C3_02760C_A,,ORF|Verified,12
C3_02770C_A,,ORF|Uncharacterized,33
C3_02780W_A,SES1,ORF|Verified,1
C3_02790W_A,,ORF|Uncharacterized,13
C3_02800W_A,ADH4,ORF|Uncharacterized,19
C3_02810C_A,FAA21,ORF|Uncharacterized,39
C3_02820C_A,,ORF|Uncharacterized,13
C3_02830W_A,TFC4,ORF|Uncharacterized,3
C3_02840W_A,,ORF|Uncharacterized,3
C3_02850C_A,,ORF|Verified,40
C3_02860W_A,THI6,ORF|Uncharacterized,22
C3_02870C_A,,ORF|Verified,44
C3_02880W_A,,ORF|Uncharacterized,0
C3_02890C_A,,ORF|Uncharacterized,0
C3_02900W_A,,ORF|Uncharacterized,0
C3_02910W_A,,ORF|Uncharacterized,1
C3_02920W_A,,ORF|Uncharacterized,14
C3_02930W_A,,ORF|Uncharacterized,16
C3_02940C_A,NUO2,ORF|Verified,3
C3_02950C_A,MET13,ORF|Uncharacterized,12
C3_02960C_A,KRE5,ORF|Verified,9
C3_02970C_A,,ORF|Uncharacterized,12
C3_02980C_A,,ORF|Uncharacterized,3
C3_02990C_A,,ORF|Uncharacterized,1
C3_03000W_A,,ORF|Uncharacterized,0
C3_03010C_A,DTD2,ORF|Uncharacterized,7
C3_03020W_A,,ORF|Uncharacterized,28
C3_03030C_A,ECM14,ORF|Uncharacterized,30
C3_03040W_A,AIP2,ORF|Uncharacterized,24
C3_03050C_A,PGA18,ORF|Uncharacterized,38
C3_03060W_A,,ORF|Uncharacterized,0
C3_03070W_A,,ORF|Uncharacterized,36
C3_03080W_A,,ORF|Uncharacterized,25
C3_03090W_A,USO5,ORF|Verified,5
C3_03100C_A,,ORF|Uncharacterized,11
C3_03110W_A,,ORF|Uncharacterized,41
C3_03120C_A,DAL5,ORF|Uncharacterized,27
C3_03130C_A,,ORF|Uncharacterized,0
C3_03140C_A,DAL4,ORF|Uncharacterized,6
C3_03150W_A,,ORF|Uncharacterized,54
C3_03160C_A,,ORF|Uncharacterized,25
C3_03170W_A,SEC13,ORF|Uncharacterized,1
C3_03180C_A,PNP1,ORF|Uncharacterized,31
C3_03190C_A,,ORF|Uncharacterized,1
C3_03200C_A,,ORF|Uncharacterized,7
C3_03210W_A,,ORF|Uncharacterized,26
C3_03220C_A,tK(CUU)1,tRNA|Uncharacterized,3
C3_03230C_A,,ORF|Uncharacterized,46
C3_03240C_A,,ORF|Dubious,56
C3_03250W_A,,ORF|Verified,108
C3_03260W_A,,ORF|Verified,2
C3_03270W_A,,ORF|Uncharacterized,9
C3_03280C_A,HTA3,ORF|Uncharacterized,0
C3_03290C_A,NPR2,ORF|Uncharacterized,55
C3_03300C_A,,ORF|Uncharacterized,18
C3_03310C_A,,ORF|Uncharacterized,3
C3_03320W_A,RUB1,ORF|Verified,5
C3_03330C_A,,ORF|Uncharacterized,5
C3_03340C_A,,ORF|Uncharacterized,3
C3_03350W_A,tE(UUC)1,tRNA|Uncharacterized,0
C3_03360W_A,FCY2,ORF|Verified,30
C3_03370C_A,,ORF|Uncharacterized,13
C3_03380W_A,,ORF|Uncharacterized,46
C3_03390C_A,YAH1,ORF|Uncharacterized,1
C3_03400C_A,VTI1,ORF|Uncharacterized,2
C3_03410C_A,,ORF|Uncharacterized,54
C3_03420C_A,NDE1,ORF|Verified,23
C3_03430C_A,,ORF|Uncharacterized,12
C3_03440C_A,,ORF|Verified,37
C3_03450C_A,BMT7,ORF|Uncharacterized,58
C3_03460C_A,,ORF|Uncharacterized,23
C3_03470W_A,,ORF|Uncharacterized,24
C3_03480C_A,ALT1,ORF|Verified,31
C3_03490W_A,RSN1,ORF|Uncharacterized,18
C3_03500W_A,SKN2,ORF|Uncharacterized,48
C3_03510C_A,,ORF|Uncharacterized,28
C3_03520C_A,PRE9,ORF|Verified,11
C3_03530W_A,,ORF|Uncharacterized,13
C3_03540W_A,,ORF|Uncharacterized,52
C3_03550C_A,ULP1,ORF|Verified,30
C3_03560W_A,,ORF|Uncharacterized,43
C3_03570C_A,,ORF|Uncharacterized,38
C3_03580C_A,GTT13,ORF|Uncharacterized,28
C3_03590W_A,,ORF|Uncharacterized,11
C3_03600C_A,GTT12,ORF|Uncharacterized,11
C3_03610W_A,FUR4,ORF|Uncharacterized,3
C3_03620C_A,,ORF|Uncharacterized,9
C3_03630W_A,ECM18,ORF|Uncharacterized,0
C3_03640W_A,DAL9,ORF|Uncharacterized,52
C3_03650W_A,HBR3,ORF|Uncharacterized,4
C3_03660W_A,IRS4,ORF|Verified,67
C3_03670W_A,,ORF|Verified,63
C3_03680W_A,,ORF|Uncharacterized,44
C3_03690W_A,,ORF|Uncharacterized,25
C3_03700C_A,,ORF|Dubious,38
C3_03710W_A,CCC1,ORF|Verified,30
C3_03720W_A,GTT11,ORF|Verified,25
C3_03730C_A,PHB1,ORF|Verified,9
C3_03740W_A,,ORF|Uncharacterized,15
C3_03750C_A,ORC3,ORF|Verified,3
C3_03760W_A,,ORF|Uncharacterized,48
C3_03770C_A,,ORF|Uncharacterized,23
C3_03780W_A,,ORF|Uncharacterized,11
C3_03790W_A,MEU1,ORF|Uncharacterized,29
C3_03800W_A,PTR22,ORF|Verified,73
C3_03810W_A,RAD53,ORF|Verified,9
C3_03820C_A,,ORF|Uncharacterized,33
C3_03830W_A,,ORF|Uncharacterized,52
C3_03840C_A,,ORF|Verified,4
C3_03850C_A,SOL1,ORF|Verified,10
C3_03860W_A,,ORF|Uncharacterized,37
C3_03870C_A,SAP9,ORF|Verified,65
C3_03880C_A,PEP8,ORF|Verified,34
C3_03890W_A,CSC25,ORF|Verified,9
C3_03900C_A,HTB1,ORF|Uncharacterized,1
C3_03910W_A,HTA1,ORF|Verified,5
C3_03920W_A,,ORF|Uncharacterized,18
C3_03930W_A,,ORF|Uncharacterized,28
C3_03940C_A,,ORF|Dubious,6
C3_03950C_A,,long_terminal_repeat,20
C3_03960W_A,,centromere,134
C3_03970W_A,,ORF|Dubious,8
C3_03980C_A,,ORF|Uncharacterized,109
C3_03990C_A,AAP1,ORF|Uncharacterized,107
C3_04000C_A,CTN3,ORF|Verified,86
C3_04010C_A,tE(UUC)6,tRNA|Uncharacterized,8
C3_04020C_A,ZCF16,ORF|Verified,124
C3_04030C_A,PEX8,ORF|Uncharacterized,109
C3_04040W_A,,ORF|Uncharacterized,40
C3_04050W_A,tA(AGC)2,tRNA|Uncharacterized,4
C3_04060C_A,HEM13,ORF|Verified,0
C3_04070C_A,CDR11,ORF|Uncharacterized,200
C3_04080W_A,,ORF|Uncharacterized,2
C3_04090W_A,SBP1,ORF|Uncharacterized,32
C3_04100W_A,,ORF|Uncharacterized,36
C3_04110C_A,MBP1,ORF|Verified,108
C3_04120C_A,,ORF|Verified,136
C3_04130W_A,,ORF|Uncharacterized,72
C3_04140C_A,EGD2,ORF|Verified,24
C3_04150W_A,,snoRNA|Uncharacterized,27
C3_04160W_A,DAL8,ORF|Uncharacterized,102
C3_04170W_A,,ORF|Uncharacterized,48
C3_04180W_A,KRE9,ORF|Verified,12
C3_04190W_A,,ORF|Uncharacterized,24
C3_04200W_A,AFP99,ORF|Uncharacterized,117
C3_04210W_A,,ORF|Uncharacterized,50
C3_04220C_A,URK1,ORF|Uncharacterized,102
C3_04230W_A,,ORF|Uncharacterized,14
C3_04240C_A,,ORF|Dubious,63
C3_04250W_A,WSC1,ORF|Uncharacterized,74
C3_04260W_A,,ORF|Uncharacterized,102
C3_04270C_A,CTP1,ORF|Verified,104
C3_04280C_A,,repeat_region,154
C3_04290C_A,SNF5,ORF|Verified,29
C3_04300C_A,POL1,ORF|Uncharacterized,10
C3_04310C_A,,ORF|Uncharacterized,119
C3_04320W_A,VAM3,ORF|Verified,113
C3_04330C_A,,ORF|Uncharacterized,55
C3_04340W_A,ATF1,ORF|Uncharacterized,125
C3_04350C_A,,ORF|Uncharacterized,113
C3_04360W_A,,ORF|Uncharacterized,259
C3_04370C_A,,ORF|Uncharacterized,12
C3_04380C_A,,ORF|Uncharacterized,0
C3_04390W_A,CUP5,ORF|Verified,2
C3_04400C_A,NUP85,ORF|Verified,43
C3_04410C_A,,ORF|Uncharacterized,449
C3_04420W_A,,ORF|Uncharacterized,350
C3_04430W_A,RIP1,ORF|Verified,19
C3_04440C_A,,ORF|Uncharacterized,358
C3_04450C_A,,ORF|Uncharacterized,118
C3_04460W_A,,ORF|Uncharacterized,379
C3_04470W_A,PKC1,ORF|Verified,46
C3_04480C_A,RAS2,ORF|Verified,222
C3_04490W_A,RAX1,ORF|Uncharacterized,106
C3_04500C_A,RPL19A,ORF|Verified,6
C3_04510W_A,,ORF|Uncharacterized,63
C3_04520C_A,ADE2,ORF|Verified,28
C3_04530C_A,TEC1,ORF|Verified,505
C3_04540C_A,,ORF|Uncharacterized,242
C3_04550C_A,CMK1,ORF|Verified,202
C3_04560W_A,MAK21,ORF|Verified,16
C3_04570C_A,DUR35,ORF|Uncharacterized,354
C3_04580C_A,STP1,ORF|Verified,156
C3_04590W_A,,ORF|Uncharacterized,22
C3_04600C_A,,ORF|Dubious,48
C3_04610W_A,MEA1,ORF|Uncharacterized,79
C3_04620C_A,,ORF|Uncharacterized,29
C3_04630W_A,,ORF|Uncharacterized,81
C3_04640W_A,ZCF31,ORF|Verified,361
C3_04650W_A,,ORF|Uncharacterized,94
C3_04660C_A,ARG11,ORF|Uncharacterized,114
C3_04670C_A,RPS15,ORF|Uncharacterized,2
C3_04680W_A,RPP2B,ORF|Verified,8
C3_04690C_A,,ORF|Uncharacterized,24
C3_04700W_A,,ORF|Uncharacterized,91
C3_04710W_A,ARV1,ORF|Verified,83
C3_04720C_A,,ORF|Uncharacterized,171
C3_04730C_A,,ORF|Uncharacterized,215
C3_04740C_A,,ORF|Uncharacterized,17
C3_04750W_A,,ORF|Uncharacterized,156
C3_04760C_A,SEN1,ORF|Uncharacterized,54
C3_04770C_A,ZCF32,ORF|Uncharacterized,204
C3_04780C_A,,ORF|Uncharacterized,108
C3_04790W_A,,ORF|Uncharacterized,112
C3_04800C_A,,ORF|Uncharacterized,107
C3_04810C_A,,ORF|Uncharacterized,47
C3_04820C_A,SEC7,ORF|Verified,28
C3_04830C_A,FAS2,ORF|Verified,7
C3_04840C_A,,ORF|Uncharacterized,62
C3_04850C_A,tK(CUU)2,tRNA|Uncharacterized,6
C3_04860W_A,SFP1,ORF|Verified,8
C3_04870W_A,,ORF|Uncharacterized,131
C3_04880W_A,PIN3,ORF|Uncharacterized,47
C3_04890W_A,CDR2,ORF|Verified,155
C3_04900W_A,NOP14,ORF|Verified,7
C3_04910C_A,NCE102,ORF|Verified,15
C3_04920C_A,,ORF|Uncharacterized,24
C3_04930C_A,HGT4,ORF|Verified,41
C3_04940W_A,,ORF|Uncharacterized,2
C3_04950W_A,ARF2,ORF|Verified,0
C3_04960W_A,RPL35,ORF|Uncharacterized,0
C3_04970C_A,,ORF|Uncharacterized,98
C3_04980W_A,,ORF|Dubious,73
C3_04990W_A,FGR44,ORF|Verified,25
C3_05000W_A,RDI1,ORF|Verified,23
C3_05010C_A,,ORF|Uncharacterized,85
C3_05020W_A,,ORF|Uncharacterized,64
C3_05030W_A,PHB2,ORF|Verified,34
C3_05040C_A,ATG9,ORF|Verified,88
C3_05050W_A,TRY4,ORF|Verified,38
C3_05060W_A,,ORF|Uncharacterized,77
C3_05070W_A,CEM1,ORF|Uncharacterized,26
C3_05080W_A,,ORF|Uncharacterized,48
C3_05090C_A,,ORF|Uncharacterized,53
C3_05100C_A,RPL18,ORF|Uncharacterized,1
C3_05110W_A,,ORF|Verified,46
C3_05120C_A,,ORF|Uncharacterized,6
C3_05130C_A,THI4,ORF|Uncharacterized,37
C3_05140C_A,,ORF|Uncharacterized,69
C3_05150W_A,,ORF|Uncharacterized,3
C3_05160C_A,,ORF|Uncharacterized,4
C3_05170W_A,WOR2,ORF|Verified,51
C3_05180W_A,RHB1,ORF|Verified,18
C3_05190C_A,MCA1,ORF|Verified,48
C3_05200W_A,RPS19A,ORF|Uncharacterized,0
C3_05210C_A,DYN1,ORF|Verified,5
C3_05220W_A,CDR1,ORF|Verified,93
C3_05230W_A,SAP3,ORF|Verified,61
C3_05240C_A,RPL8B,ORF|Uncharacterized,2
C3_05250C_A,,ORF|Uncharacterized,45
C3_05260W_A,,long_terminal_repeat,19
C3_05270C_A,HGT5,ORF|Uncharacterized,32
C3_05280C_A,,ORF|Uncharacterized,27
C3_05290C_A,,ORF|Uncharacterized,46
C3_05300C_A,,ORF|Uncharacterized,48
